,title,price,in_stock,image_url,href
566,Cooler Master Elite 130 Mini ITX Case RC-130-KKN1,169,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/1073/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-elite-130-mini-itx-case-rc-130-kkn1-1073
567,Cooler Master Elite 500 ODD Mid Tower ATX Case Steel E500-KN5N-S00,179,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/320639/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-elite-500-odd-mid-tower-atx-case-steel-e500-kn5n-s00-320639
568,Cooler Master Elite V4 400W Power Supply MPE-4001-ACABN-UK,128,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/219390/image_256?ts=1672983202,https://www.pcbyte.com.my/p/cooler-master-elite-v4-400w-power-supply-mpe-4001-acabn-uk-219390
569,Cooler Master Extension Sleeved Cable Kit Black/Blue,59,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/36411/image_256?ts=1672983202,https://www.pcbyte.com.my/p/cooler-master-extension-sleeved-cable-kit-black-blue-36411
570,Cooler Master G Gold 800W 80+ Gold Non Modular Power Supply,399,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/271606/image_256?ts=1672983202,https://www.pcbyte.com.my/p/cooler-master-g-gold-800w-80-gold-non-modular-power-supply-271606
571,Cooler Master Hyper 212 LED Turbo White Edition CPU Cooler RR-212TW-16PW-R1,128,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22874/image_256?ts=1696576816,https://www.pcbyte.com.my/p/cooler-master-hyper-212-led-turbo-white-edition-cpu-cooler-rr-212tw-16pw-r1-22874
572,Cooler Master MWE 550W 80+ Gold Full Modular Power Supply MPE-5501-AFAAG-UK,339,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/310944/image_256?ts=1672983202,https://www.pcbyte.com.my/p/cooler-master-mwe-550w-80-gold-full-modular-power-supply-mpe-5501-afaag-uk-310944
573,Cooler Master MasterAir MA410M ARGB CPU Cooler MAM-T4PN-218PC-R1,205,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/12566/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterair-ma410m-argb-cpu-cooler-mam-t4pn-218pc-r1-12566
574,Cooler Master MasterAir MA610P ARGB CPU Cooler MAP-T6PN-218PA-R1,259,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/223672/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterair-ma610p-argb-cpu-cooler-map-t6pn-218pa-r1-223672
575,Cooler Master MA612 Stealth ARGB Air Cooler MAP-T6PS-218PA-R1,399,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/228327/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-ma612-stealth-argb-air-cooler-map-t6ps-218pa-r1-228327
576,Cooler Master MasterBox 500 ATX Casing MB500-KGNN-S00,265,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/315921/image_256?ts=1672983202,https://www.pcbyte.com.my/p/cooler-master-masterbox-500-atx-casing-mb500-kgnn-s00-315921
577,Cooler Master MasterBox 540 ARGB Full Tower ATX Case TG MB540-KGNN-S00,369,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/237301/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterbox-540-argb-full-tower-atx-case-tg-mb540-kgnn-s00-237301
578,Cooler Master MasterBox E300L Mini Tower Micro ATX Case Silver MCB-E300L-KN5N-B02,137,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/21088/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterbox-e300l-mini-tower-micro-atx-case-silver-mcb-e300l-kn5n-b02-21088
579,Cooler Master MasterBox HAF 700 EVO ARGB Mid Tower E-ATX Case - Black,1679,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/327142/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterbox-haf-700-evo-argb-mid-tower-e-atx-case-black-327142
580,Cooler Master MasterBox MB320L AGRB Mini Tower Micro ATX Case TG MCB-B320L-KGNN-S02,197,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/21155/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterbox-mb320l-agrb-mini-tower-micro-atx-case-tg-mcb-b320l-kgnn-s02-21155
581,Cooler Master MasterBox MB520 ARGB Mid Tower ATX Case TG MCB-B520-KGNN-RGA,299,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/21091/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterbox-mb520-argb-mid-tower-atx-case-tg-mcb-b520-kgnn-rga-21091
582,Cooler Master MasterBox MB600L V2 with ODD Steel ATX Casing MB600L2-KN5N-S00,173,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/271730/image_256?ts=1672983202,https://www.pcbyte.com.my/p/cooler-master-masterbox-mb600l-v2-with-odd-steel-atx-casing-mb600l2-kn5n-s00-271730
583,Cooler Master MasterBox NR200 Mini ITX Case White MCB-NR200-WNNN-S00,259,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/24005/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterbox-nr200-mini-itx-case-white-mcb-nr200-wnnn-s00-24005
584,Cooler Master MasterBox NR200P Mini ITX Case - Sakura White MCB-NR200P-WGNN-SJP,419,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/271244/image_256?ts=1672983202,https://www.pcbyte.com.my/p/cooler-master-masterbox-nr200p-mini-itx-case-sakura-white-mcb-nr200p-wgnn-sjp-271244
585,Cooler Master MasterBox NR400 Mid Tower Micro ATX Case Black TG (No ODD) MCB-NR400-KGNN-S00,222,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/19670/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterbox-nr400-mid-tower-micro-atx-case-black-tg-no-odd-mcb-nr400-kgnn-s00-19670
586,Cooler Master MasterBox NR600 Mid Tower ATX Case Black TG MCB-NR600-KGNN-S00,261,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/19762/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterbox-nr600-mid-tower-atx-case-black-tg-mcb-nr600-kgnn-s00-19762
587,Cooler Master MasterBox Q500L Mid Tower ATX Case MCB-Q500L-KANN-S00,170,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/23711/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterbox-q500l-mid-tower-atx-case-mcb-q500l-kann-s00-23711
588,Cooler Master MasterBox TD300 ARGB Mesh Micro ATX Case Black TG TD300-KGNN-S00,262,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/326183/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterbox-td300-argb-mesh-micro-atx-case-black-tg-td300-kgnn-s00-326183
589,Cooler Master MasterBox TD300 ARGB Mesh Micro ATX Case White TG TD300-WGNN-S00,262,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/326184/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterbox-td300-argb-mesh-micro-atx-case-white-tg-td300-wgnn-s00-326184
590,Cooler Master MasterBox TD500 ARGB Mesh ATX Case White TG MCB-D500D-WGNN-S01,335,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/19707/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterbox-td500-argb-mesh-atx-case-white-tg-mcb-d500d-wgnn-s01-19707
591,Cooler Master MasterCase H500P ARGB Mid Tower ATX Case TG MCM-H500P-MGNN-S01,499,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/21130/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-mastercase-h500p-argb-mid-tower-atx-case-tg-mcm-h500p-mgnn-s01-21130
592,Cooler Master MasterFan MF120 Halo ARGB 120mm Fan White MFL-B2DW-18NPA-R1,54,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/23792/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterfan-mf120-halo-argb-120mm-fan-white-mfl-b2dw-18npa-r1-23792
593,Cooler Master MasterFan MF120 Prismatic ARGB 120mm Fan MFY-B2DN-20NPA-R1,76.50,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/219329/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterfan-mf120-prismatic-argb-120mm-fan-mfy-b2dn-20npa-r1-219329
594,Cooler Master MasterFan MF140 HALO ARGB 120mm Fan Black MFL-B4DN-15NPA-R1,89,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/219328/image_256?ts=1697693117,https://www.pcbyte.com.my/p/cooler-master-masterfan-mf140-halo-argb-120mm-fan-black-mfl-b4dn-15npa-r1-219328
595,Cooler Master MasterFan MF140 HALO ARGB 140mm Fan White MFL-B4DW-15NPA-R1,67,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/326186/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterfan-mf140-halo-argb-140mm-fan-white-mfl-b4dw-15npa-r1-326186
596,Cooler Master MasterFan SF120M 120mm 2000RPM Premium Black Fan MFZ-B2NN-20NPK-R1,77,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/19787/image_256?ts=1672983202,https://www.pcbyte.com.my/p/cooler-master-masterfan-sf120m-120mm-2000rpm-premium-black-fan-mfz-b2nn-20npk-r1-19787
597,Cooler Master MasterFan SF360R ARGB Fan,160,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/19785/image_256?ts=1672983202,https://www.pcbyte.com.my/p/cooler-master-masterfan-sf360r-argb-fan-19785
598,Cooler Master MasterFrame 700 Full Tower Case TG MCF-MF700-KGNN-S00,539,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/237896/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterframe-700-full-tower-case-tg-mcf-mf700-kgnn-s00-237896
599,Cooler Master MasterLiquid ML240L ARGB V2 240mm Liquid CPU Cooler MLW-D24M-A18PA-R2,328,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22876/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterliquid-ml240l-argb-v2-240mm-liquid-cpu-cooler-mlw-d24m-a18pa-r2-22876
600,Cooler Master MasterLiquid ML240L ARGB V2 240mm Liquid CPU Cooler White MLW-D24M-A18PW-RW,299,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/243876/image_256?ts=1696576816,https://www.pcbyte.com.my/p/cooler-master-masterliquid-ml240l-argb-v2-240mm-liquid-cpu-cooler-white-mlw-d24m-a18pw-rw-243876
601,Cooler Master MasterLiquid ML360 Illusion ARGB 360mm Liquid CPU Cooler MLX-D36M-A18P2-R1,480,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/257347/image_256?ts=1696237826,https://www.pcbyte.com.my/p/cooler-master-masterliquid-ml360-illusion-argb-360mm-liquid-cpu-cooler-mlx-d36m-a18p2-r1-257347
602,Cooler Master MasterLiquid ML360 MIRROR TR4 EDITION 120 mm Liquid CPU Cooler MLX-D36M-A18PK-T1,379,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/237300/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterliquid-ml360-mirror-tr4-edition-120-mm-liquid-cpu-cooler-mlx-d36m-a18pk-t1-237300
603,Cooler Master MasterLiquid ML360L ARGB V2 360mm Liquid CPU Cooler MLW-D36M-A18PA-R2,439,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22877/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterliquid-ml360l-argb-v2-360mm-liquid-cpu-cooler-mlw-d36m-a18pa-r2-22877
604,Cooler Master MasterLiquid PL240 Flux ARGB 240mm CPU Cooler MLY-D24M-A23PZ-R1,628,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/325850/image_256?ts=1697787479,https://www.pcbyte.com.my/p/cooler-master-masterliquid-pl240-flux-argb-240mm-cpu-cooler-mly-d24m-a23pz-r1-325850
605,Cooler Master MasterLiquid PL360 Flux ARGB 360mm CPU Cooler MLY-D36M-A23PZ-R1,755,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/326153/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterliquid-pl360-flux-argb-360mm-cpu-cooler-mly-d36m-a23pz-r1-326153
606,Cooler Master SickleFlow 120 ARGB 120mm Fan (3 Fan Pack) with Controller White MFX-B2DW-183PA-R1,149,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/219327/image_256?ts=1699514425,https://www.pcbyte.com.my/p/cooler-master-sickleflow-120-argb-120mm-fan-3-fan-pack-with-controller-white-mfx-b2dw-183pa-r1-219327
607,Cooler Master SickleFlow 120PWM White LED Fan MFX-B2DN-18NPW-R1,38,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/63278/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-sickleflow-120pwm-white-led-fan-mfx-b2dn-18npw-r1-63278
608,Cooler Master V 850W 80+ Platinum Fully Modular Power Supply MPZ-8501-AFBAPV-UK,859,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/255621/image_256?ts=1678350712,https://www.pcbyte.com.my/p/cooler-master-v-850w-80-platinum-fully-modular-power-supply-mpz-8501-afbapv-uk-255621
609,Cooler Master V SFX 750w 80+ Gold Full Modular SFX Power Supply White,559,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/412455/image_256?ts=1672983202,https://www.pcbyte.com.my/p/cooler-master-v-sfx-750w-80-gold-full-modular-sfx-power-supply-white-412455
610,Cooler Master V750 Gold V2 Gold Full Modular Power Supply-White edition MPY-750V-AGBAG-UK,469,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/25384/image_256?ts=1672983202,https://www.pcbyte.com.my/p/cooler-master-v750-gold-v2-gold-full-modular-power-supply-white-edition-mpy-750v-agbag-uk-25384
611,Cooler Master Wraith Ripper ARGB TR4 CPU Cooler MAM-D7PN-DWRPS-T1,415,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/14096/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-wraith-ripper-argb-tr4-cpu-cooler-mam-d7pn-dwrps-t1-14096
612,Cooler Master XG750 750w 80+ Platinum Full Modular Power Supply MPG-7501-AFBAP-UK,629,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/412453/image_256?ts=1672983202,https://www.pcbyte.com.my/p/cooler-master-xg750-750w-80-platinum-full-modular-power-supply-mpg-7501-afbap-uk-412453
613,Cooler Master XG850 850w 80+ Platinum Full Modular Power Supply MPG-8501-AFBAP-UK,709,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/412454/image_256?ts=1679270455,https://www.pcbyte.com.my/p/cooler-master-xg850-850w-80-platinum-full-modular-power-supply-mpg-8501-afbap-uk-412454
614,Corsair Vengeance RGB Pro DDR4 3200MHz 32GB (2x16) Desktop Memory CMW32GX4M2C3200C18,689,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/323561/image_256?ts=1695631252,https://www.pcbyte.com.my/p/corsair-vengeance-rgb-pro-ddr4-3200mhz-32gb-2x16-desktop-memory-cmw32gx4m2c3200c18-323561
615,Intel Core i5 13600KF 14 Cores/20 Threads 3.5/5.1GHz LGA1700 CPU Processor,1399,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/445320/image_256?ts=1700042053,https://www.pcbyte.com.my/p/intel-core-i5-13600kf-14-cores-20-threads-3-5-5-1ghz-lga1700-cpu-processor-445320
616,Cooler Master MasterLiquid ML240 Illusion ARGB 240mm Liquid CPU Cooler White MLX-D24M-A18PW-R1,418,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/257346/image_256?ts=1700296572,https://www.pcbyte.com.my/p/cooler-master-masterliquid-ml240-illusion-argb-240mm-liquid-cpu-cooler-white-mlx-d24m-a18pw-r1-257346
617,Cooler Master i70C Blue LED Intel CPU Cooler RR-I70C-20PK-R1,33.80,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/12573/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-i70c-blue-led-intel-cpu-cooler-rr-i70c-20pk-r1-12573
618,ASRock AMD B550M-HDV Micro ATX AM4 Motherboard,353,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22974/image_256?ts=1695631231,https://www.pcbyte.com.my/p/asrock-amd-b550m-hdv-micro-atx-am4-motherboard-22974
619,V-Color Prism Pro RGB 8GB 3200MHz (1x8) DDR4 Desktop Memory Ram - Black,106,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/445852/image_256?ts=1691371102,https://www.pcbyte.com.my/p/v-color-prism-pro-rgb-8gb-3200mhz-1x8-ddr4-desktop-memory-ram-black-445852
620,Intel Core i5 10400F 6 Cores/12 Threads 2.9/4.3Ghz LGA1200 CPU Processor BX8070110400F,479,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22379/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i5-10400f-6-cores-12-threads-2-9-4-3ghz-lga1200-cpu-processor-bx8070110400f-22379
621,AMD Ryzen 5 5600 6 Core/12 Threads 3.9/4.4GHz AM4 CPU Processor 100-100000927BOX,819,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/335288/image_256?ts=1695717564,https://www.pcbyte.com.my/p/amd-ryzen-5-5600-6-core-12-threads-3-9-4-4ghz-am4-cpu-processor-100-100000927box-335288
622,Cooler Master SickleFlow 120mm Fan Red LED,38,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/219692/image_256?ts=1696576816,https://www.pcbyte.com.my/p/cooler-master-sickleflow-120mm-fan-red-led-219692
623,Intel Core i7 13700 16 Cores/24 Threads 2.1/5.2GHz LGA 1700 CPU Processor BX8071513700,1769,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/464501/image_256?ts=1701231524,https://www.pcbyte.com.my/p/intel-core-i7-13700-16-cores-24-threads-2-1-5-2ghz-lga-1700-cpu-processor-bx8071513700-464501
624,ASRock Intel Z590M Phantom Gaming 4 Micro ATX LGA1200 Motherboard,579,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/228432/image_256?ts=1695631231,https://www.pcbyte.com.my/p/asrock-intel-z590m-phantom-gaming-4-micro-atx-lga1200-motherboard-228432
625,Cooler Master MasterFan MF120 Halo ARGB 120mm Fan MFL-B2DN-18NPA-R1,54,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/21152/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterfan-mf120-halo-argb-120mm-fan-mfl-b2dn-18npa-r1-21152
626,Cooler Master SickleFlow 120mm Fan Blue LED MFX-B2DN-18NPB-R1,38,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/219693/image_256?ts=1696576816,https://www.pcbyte.com.my/p/cooler-master-sickleflow-120mm-fan-blue-led-mfx-b2dn-18npb-r1-219693
627,Thermalright Silver Soul 110 Black Mini Dual Tower CPU Cooler (LGA1700 Ready),229,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/424774/image_256?ts=1673484560,https://www.pcbyte.com.my/p/thermalright-silver-soul-110-black-mini-dual-tower-cpu-cooler-lga1700-ready-424774
628,G.Skill Trident Z Neo DDR4 3600MHz 16GB (2x8) Desktop Memory AMD F4-3600C18D-16GTZN,409,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/14048/image_256?ts=1695631272,https://www.pcbyte.com.my/p/g-skill-trident-z-neo-ddr4-3600mhz-16gb-2x8-desktop-memory-amd-f4-3600c18d-16gtzn-14048
629,Aigo Darkflash Twister DX240 ARGB 240mm Water Liquid Cooling AIO Cooler-Black AIGO-DX-240-BK,279,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/171140/image_256?ts=1681196225,https://www.pcbyte.com.my/p/aigo-darkflash-twister-dx240-argb-240mm-water-liquid-cooling-aio-cooler-black-aigo-dx-240-bk-171140
630,Tecware Omni P14 ARGB 140mm Fans (2 Fan Pack) TWAC-OMP14-2BK,59,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/274498/image_256?ts=1702880724,https://www.pcbyte.com.my/p/tecware-omni-p14-argb-140mm-fans-2-fan-pack-twac-omp14-2bk-274498
631,Cooler Master MasterBox MB311L ARGB Mini Tower Micro ATX Case MCB-B311L-KGNN-S02,228,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/24396/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-masterbox-mb311l-argb-mini-tower-micro-atx-case-mcb-b311l-kgnn-s02-24396
632,Cooler Master SickleFlow 140 ARGB Square Frame Case Fan MFX-B4DN-14NPA-R1,49.50,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/24381/image_256?ts=1702857620,https://www.pcbyte.com.my/p/cooler-master-sickleflow-140-argb-square-frame-case-fan-mfx-b4dn-14npa-r1-24381
633,Cooler Master ATX 24 Pin 90 Degree Adapter With Capacitors CMA-CEMB01XXBK1-GL,84,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22350/image_256?ts=1702527251,https://www.pcbyte.com.my/p/cooler-master-atx-24-pin-90-degree-adapter-with-capacitors-cma-cemb01xxbk1-gl-22350
634,Cooler Master MWE Bronze V2 650W 230V BUK Power Supply - MPE-6501-ACABW-BUK,249,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/76374/image_256?ts=1700296791,https://www.pcbyte.com.my/p/cooler-master-mwe-bronze-v2-650w-230v-buk-power-supply-mpe-6501-acabw-buk-76374
635,Intel Core i5 13400F 10 Cores/16 Threads 2.5GHz/4.6GHz LGA1700 CPU Processor,989,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/464504/image_256?ts=1695631292,https://www.pcbyte.com.my/p/intel-core-i5-13400f-10-cores-16-threads-2-5ghz-4-6ghz-lga1700-cpu-processor-464504
636,AMD Ryzen 7 5800X 8 Core/16 Threads 3.8/4.7GHz AM4 CPU Processor 100-100000063WOF,2149,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/61098/image_256?ts=1695631231,https://www.pcbyte.com.my/p/amd-ryzen-7-5800x-8-core-16-threads-3-8-4-7ghz-am4-cpu-processor-100-100000063wof-61098
